time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-03T01:01:46.372Z,63.2227,-151.6299,0,1.3,ml,,,,1.38,ak,ak0205p38s4t,2020-05-03T01:09:41.457Z,"126km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-03T00:59:10.970Z,35.86,-117.6801667,3.52,0.42,ml,7,86,0.08038,0.15,ci,ci38477530,2020-05-03T01:02:57.419Z,"22km ESE of Little Lake, CA",earthquake,0.38,4.11,0.062,4,automatic,ci,ci
2020-05-03T00:45:52.249Z,37.9753,-118.6641,14.3,0.9,ml,7,160.51,0.303,0.1199,nn,nn00724343,2020-05-04T02:10:00.623Z,"45km NE of Mammoth Lakes, California",earthquake,,5.3,0.33,6,reviewed,nn,nn
2020-05-03T00:44:27.738Z,-15.2907,-70.4705,198.44,5.7,mww,,30,2.461,1.26,us,us7000993j,2020-05-04T00:46:18.582Z,"12km WNW of Lampa, Peru",earthquake,8.2,1.4,0.044,50,reviewed,us,us
2020-05-03T00:35:05.829Z,33.0255,137.425,363.2,4,mb,,74,1.764,0.68,us,us7000993d,2020-05-03T00:48:43.040Z,"155km ESE of Shingu, Japan",earthquake,9.4,6.1,0.09,33,reviewed,us,us
2020-05-03T00:32:12.039Z,61.3792,-150.0851,35.1,1.1,ml,,,,0.27,ak,ak0205p2tx2r,2020-05-03T00:35:43.759Z,"17km SSW of Big Lake, Alaska",earthquake,,2.3,,,automatic,ak,ak
2020-05-03T00:17:47.926Z,36.67,-115.4974,12.2,0.6,ml,9,164.11,0.32,0.1409,nn,nn00724305,2020-05-04T02:09:33.840Z,"61km NW of Nellis Air Force Base, Nevada",earthquake,,8.3,0.35,4,reviewed,nn,nn
2020-05-03T00:14:13.954Z,37.4324,-117.1636,4.6,0.9,ml,11,148.65,0.153,0.171,nn,nn00724303,2020-05-04T02:09:30.616Z,"31km SSE of Goldfield, Nevada",earthquake,,5.9,0.16,5,reviewed,nn,nn
2020-05-03T00:11:39.860Z,38.8213348,-122.7774963,1.99,1.05,md,19,50,0.00844,0.02,nc,nc73379500,2020-05-03T00:49:02.693Z,"5km W of Cobb, CA",earthquake,0.22,0.43,0.13,4,automatic,nc,nc
2020-05-03T00:07:35.020Z,37.3256683,-121.6894989,6.69,2,md,49,49,0.04066,0.07,nc,nc73379490,2020-05-03T02:49:02.714Z,"13km ESE of Alum Rock, CA",earthquake,0.12,0.29,0.19,38,automatic,nc,nc
2020-05-03T00:03:38.980Z,35.8708333,-117.6941667,10.64,0.19,ml,8,88,0.08463,0.06,ci,ci38477474,2020-05-03T00:07:25.668Z,"20km ESE of Little Lake, CA",earthquake,0.34,0.71,0.047,4,automatic,ci,ci
2020-05-03T00:02:51.520Z,38.8246651,-122.854332,2.12,1.15,md,24,63,0.003494,0.03,nc,nc73379485,2020-05-03T02:34:03.609Z,"10km WNW of The Geysers, CA",earthquake,0.21,0.37,0.22,5,automatic,nc,nc
2020-05-03T00:02:07.800Z,38.8241653,-122.8535004,2.37,0.1,md,16,73,0.004281,0.02,nc,nc73379480,2020-05-03T02:07:03.445Z,"10km WNW of The Geysers, CA",earthquake,0.24,0.52,0.01,2,automatic,nc,nc
