time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-05-01T08:11:57.730Z,35.8245,-117.6553333,7.07,0.52,ml,15,79,0.0478,0.18,ci,ci38475418,2020-05-01T14:34:12.636Z,"23km N of Ridgecrest, CA",earthquake,0.31,0.58,0.102,3,reviewed,ci,ci
2020-05-01T08:00:15.781Z,62.1803,-152.2871,0,1.8,ml,,,,0.63,ak,ak0205lwbu7i,2020-05-01T08:12:59.721Z,"114km W of Talkeetna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-01T07:59:42.550Z,32.9193333,-115.5345,7.98,1.22,ml,24,85,0.02834,0.19,ci,ci38475410,2020-05-01T16:13:58.576Z,"7km S of Brawley, CA",earthquake,0.28,0.4,0.152,12,reviewed,ci,ci
2020-05-01T07:59:38.920Z,33.1463333,-116.5038333,8.94,0.16,ml,16,47,0.1021,0.17,ci,ci37268764,2020-05-01T16:24:08.498Z,"12km NE of Julian, CA",earthquake,0.3,1.01,0.139,8,reviewed,ci,ci
2020-05-01T07:43:37.365Z,39.2234,-120.0875,6.7,-0.3,ml,4,129.87,0.034,0.0788,nn,nn00724204,2020-05-02T02:08:44.556Z,"3km WSW of Tahoe Vista, California",earthquake,,2.6,0.34,2,reviewed,nn,nn
2020-05-01T07:42:28.770Z,46.2855,-122.207666666667,4.06,0.26,ml,14,134,0.0126,0.16,uw,uw61618451,2020-05-01T21:38:30.740Z,"30km S of Morton, Washington",earthquake,0.46,0.6,0.107623348311316,10,reviewed,uw,uw
2020-05-01T07:16:08.878Z,51.5551,-178.393,12.69,3.1,ml,,189,0.262,0.6,us,us700098a2,2020-05-02T07:09:12.699Z,"40km SSW of Tanaga Volcano, Alaska",earthquake,2.1,8.9,0.115,10,reviewed,us,us
2020-05-01T07:09:40.740Z,37.602,-118.9816667,1.45,0.05,md,9,203,0.02303,0.07,nc,nc73378815,2020-05-01T22:51:04.943Z,"4km S of Mammoth Lakes, CA",earthquake,0.7,0.76,0.13,6,reviewed,nc,nc
2020-05-01T07:04:52.024Z,54.521,161.6135,59.13,5.3,mb,,71,2.312,1.03,us,us7000983z,2020-05-01T13:02:07.040Z,"197km SSW of Ust'-Kamchatsk Staryy, Russia",earthquake,7.6,6.7,0.041,195,reviewed,us,us
2020-05-01T07:03:19.670Z,19.1058,-67.7888,28,3.61,md,21,328,0.785,0.4,pr,pr2020122006,2020-05-01T15:05:55.429Z,"65km NW of San Antonio, Puerto Rico",earthquake,2.08,24.45,0.25,16,reviewed,pr,pr
2020-05-01T06:59:41.710Z,33.5073333,-116.4925,13.63,0.83,ml,29,61,0.05948,0.17,ci,ci38475394,2020-05-01T13:13:20.170Z,"18km ESE of Anza, CA",earthquake,0.31,0.5,0.105,23,reviewed,ci,ci
2020-05-01T06:52:38.850Z,35.6933333,-117.4868333,2.26,0.92,ml,11,168,0.1085,0.13,ci,ci38475386,2020-05-01T13:12:37.556Z,"11km SW of Searles Valley, CA",earthquake,0.32,0.35,0.24,10,reviewed,ci,ci
2020-05-01T06:52:19.610Z,51.8265,-177.7828333,7.3,1.28,ml,8,141,0.02325,0.08,av,av62162781,2020-05-01T16:44:01.110Z,"25km ESE of Tanaga Volcano, Alaska",earthquake,0.44,0.37,0.264,8,reviewed,av,av
2020-05-01T06:50:43.610Z,35.9573333,-117.6635,4.24,0.53,ml,15,103,0.01421,0.06,ci,ci38475370,2020-05-01T18:41:59.380Z,"22km E of Little Lake, CA",earthquake,0.15,0.18,0.154,4,reviewed,ci,ci
2020-05-01T06:36:51.290Z,33.9865,-117.1283333,13.75,0.62,ml,30,42,0.05373,0.14,ci,ci38475362,2020-05-01T18:39:17.363Z,"7km W of Calimesa, CA",earthquake,0.19,0.51,0.182,7,reviewed,ci,ci
2020-05-01T06:35:11.914Z,59.5368,-152.2649,54.5,1.2,ml,,,,0.51,ak,ak0205lvcguv,2020-05-01T06:39:59.500Z,"36km SW of Anchor Point, Alaska",earthquake,,2.7,,,automatic,ak,ak
2020-05-01T06:33:18.600Z,31.6459,-104.2331,5,2.5,ml,,56,0.229,0.29,us,us7000983r,2020-05-01T08:25:53.040Z,"60km W of Mentone, Texas",earthquake,1.3,1.4,0.066,48,reviewed,us,us
2020-05-01T06:03:27.100Z,35.8701667,-117.6993333,11.38,0.16,ml,13,73,0.08134,0.12,ci,ci38475378,2020-05-02T00:42:56.342Z,"20km ESE of Little Lake, CA",earthquake,0.31,0.59,0.041,4,reviewed,ci,ci
2020-05-01T06:02:20.960Z,35.8783333,-117.7176667,9.71,1.03,ml,22,64,0.07949,0.1,ci,ci38475354,2020-05-01T18:22:09.263Z,"18km ESE of Little Lake, CA",earthquake,0.15,0.37,0.177,9,reviewed,ci,ci
2020-05-01T06:02:12.520Z,19.2369995,-155.4329987,31.03,2.06,md,36,110,0.03354,0.12,hv,hv71495102,2020-05-01T06:05:18.330Z,"6km NE of Pahala, Hawaii",earthquake,0.54,0.92,0.23,14,automatic,hv,hv
2020-05-01T05:59:39.590Z,19.1673,-64.4675,31,3.72,md,16,328,1.1847,0.25,pr,pr2020122005,2020-05-01T06:31:01.040Z,"81km N of Road Town, British Virgin Islands",earthquake,2.3,17.38,0.1,14,reviewed,pr,pr
2020-05-01T05:57:02.570Z,38.8095016,-122.8274994,1.52,0.32,md,19,63,0.001456,0.02,nc,nc73378800,2020-05-01T06:16:02.948Z,"7km WNW of The Geysers, CA",earthquake,0.19,0.41,0.24,2,automatic,nc,nc
2020-05-01T05:54:29.090Z,17.8131,-66.822,7,2.5,md,13,236,0.1718,0.2,pr,pr2020122004,2020-05-01T06:12:18.690Z,"19km SSE of Guanica, Puerto Rico",earthquake,1.03,0.79,0.27,8,reviewed,pr,pr
2020-05-01T05:53:18.762Z,64.3748,-149.8025,19.9,1.1,ml,,,,0.35,ak,ak0205luuwoi,2020-05-01T05:59:01.186Z,"40km SW of North Nenana, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-01T05:51:54.880Z,35.9568333,-117.479,1.59,-0.33,ml,5,231,0.1018,0.08,ci,ci38475346,2020-05-02T00:41:31.303Z,"22km NNW of Searles Valley, CA",earthquake,0.48,0.63,0.128,2,reviewed,ci,ci
2020-05-01T05:49:50.560Z,38.8050003,-122.7391663,1.99,0.8,md,10,202,0.01664,0.02,nc,nc73378795,2020-05-01T06:06:03.889Z,"2km SW of Cobb, CA",earthquake,0.58,0.84,0.23,2,automatic,nc,nc
2020-05-01T05:49:14.780Z,31.6507,-104.3859,5,2.6,ml,,63,0.099,0.5,us,us7000988x,2020-05-02T07:05:30.040Z,"74km W of Mentone, Texas",earthquake,0.7,1.9,0.074,26,reviewed,us,us
2020-05-01T05:48:12.530Z,38.044,-118.7595,2.7,1.77,md,25,190,0.2883,0.06,nc,nc73378790,2020-05-02T12:02:04.708Z,"29km SE of Bodie, CA",earthquake,0.46,9.22,0.218,23,reviewed,nc,nc
2020-05-01T05:46:43.818Z,31.6628,-104.3873,5,2.7,ml,,62,0.096,0.69,us,us70009837,2020-05-01T05:58:32.040Z,"74km SSW of Loving, New Mexico",earthquake,2.9,1.9,0.074,58,reviewed,us,us
2020-05-01T05:46:36.480Z,35.931,-117.6921667,4.04,0.48,ml,16,59,0.03787,0.07,ci,ci38475338,2020-05-01T17:17:50.818Z,"19km E of Little Lake, CA",earthquake,0.13,0.28,0.064,4,reviewed,ci,ci
2020-05-01T05:46:29.823Z,-4.5498,153.2859,63.98,4.9,mb,,119,1.174,0.86,us,us7000983b,2020-05-01T06:05:25.040Z,"29km ESE of Taron, Papua New Guinea",earthquake,5.9,7.7,0.117,23,reviewed,us,us
2020-05-01T05:41:13.638Z,58.4848,-137.0858,1.6,2.5,ml,,,,0.72,ak,ak0205lusbu2,2020-05-02T04:44:32.040Z,"76km W of Gustavus, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-05-01T05:38:22.560Z,34.0256667,-117.2533333,16.31,0.65,ml,29,57,0.08032,0.16,ci,ci38475330,2020-05-01T16:59:47.637Z,"3km SSE of Loma Linda, CA",earthquake,0.26,0.5,0.194,12,reviewed,ci,ci
2020-05-01T05:33:43.269Z,44.381,-115.1904,10,2.6,ml,,60,0.912,0.84,us,us7000982t,2020-05-01T08:08:22.040Z,"69km ESE of Cascade, Idaho",earthquake,1.3,2,0.055,44,reviewed,us,us
2020-05-01T05:29:42.891Z,36.7236,-116.0558,2.4,0.1,ml,11,128.83,0.043,0.1339,nn,nn00724151,2020-05-01T19:29:12.063Z,"57km N of Pahrump, Nevada",earthquake,,2.6,0.46,6,reviewed,nn,nn
2020-05-01T05:28:54.790Z,41.8385,-112.3618333,1.51,0.75,md,7,103,0.1814,0.1,uu,uu60383052,2020-05-01T15:23:44.230Z,"19km WNW of Garland, Utah",earthquake,0.42,31.61,0.177,4,reviewed,uu,uu
2020-05-01T05:27:44.810Z,53.856,-166.6361667,8.6,-0.81,ml,4,144,0.03979,0.05,av,av70891059,2020-05-01T16:37:53.970Z,"6km WSW of Unalaska, Alaska",earthquake,0.47,0.72,0.277,4,reviewed,av,av
2020-05-01T05:20:48.950Z,53.8556667,-166.6363333,8.27,-0.46,ml,4,144,0.03995,0.03,av,av70891054,2020-05-01T16:34:51.330Z,"6km WSW of Unalaska, Alaska",earthquake,0.46,0.68,0.269,4,reviewed,av,av
2020-05-01T05:19:16.460Z,35.8208333,-117.6538333,7.78,0.88,ml,18,76,0.04606,0.13,ci,ci38475322,2020-05-01T16:19:33.477Z,"22km N of Ridgecrest, CA",earthquake,0.19,0.53,0.156,8,reviewed,ci,ci
2020-05-01T05:18:50.740Z,35.92,-117.6778333,8.68,0.13,ml,6,120,0.03566,0.12,ci,ci37444261,2020-05-01T17:14:05.804Z,"21km E of Little Lake, CA",earthquake,0.49,1.18,0.083,2,reviewed,ci,ci
2020-05-01T05:18:50.680Z,36.0268333,-117.647,2.1,0.2,ml,4,162,0.07882,0.04,ci,ci37444237,2020-05-01T16:40:12.740Z,"25km ENE of Little Lake, CA",earthquake,0.59,0.9,0.017,1,reviewed,ci,ci
2020-05-01T05:10:34.993Z,58.9812,-154.3203,130.7,1.6,ml,,,,0.37,ak,ak0205lulq8a,2020-05-01T05:13:09.235Z,"92km SSE of Old Iliamna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-05-01T05:09:56.733Z,61.7152,-147.2097,30.1,1.5,ml,,,,0.9,ak,ak0205lulk3d,2020-05-01T05:14:50.912Z,"79km NW of Valdez, Alaska",earthquake,,0.1,,,automatic,ak,ak
2020-05-01T05:01:20.287Z,66.2977,-157.47,0,1.9,ml,,,,0.83,ak,ak0205lujrkb,2020-05-01T05:14:50.297Z,"72km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-05-01T04:59:57.308Z,66.2854,-157.5724,13.3,1.4,ml,,,,0.57,ak,ak0205luaued,2020-05-01T05:13:07.382Z,"75km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-01T04:55:26.686Z,-17.4925,-177.3425,388.13,4.9,mb,,72,3.254,0.68,us,us7000982h,2020-05-01T05:12:06.040Z,"Fiji region",earthquake,9.4,7.5,0.03,357,reviewed,us,us
2020-05-01T04:52:35.740Z,59.4849,-152.899,98.6,1.4,ml,,,,0.51,ak,ak0205lu9anq,2020-05-01T04:56:32.278Z,"68km WSW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-05-01T04:47:59.066Z,44.3854,-115.1944,10,3.1,ml,,60,0.907,0.94,us,us7000982b,2020-05-01T04:59:11.040Z,"68km ESE of Cascade, Idaho",earthquake,2.9,2,0.043,70,reviewed,us,us
2020-05-01T04:47:54.219Z,35.11583333,-95.53283333,7.41,1.81,ml,45,119,0.1007802235,0.22,ok,ok2020inlj,2020-05-01T13:49:14.454Z,"14km S of Longtown, Oklahoma",earthquake,,0.6,0.29,15,reviewed,ok,ok
2020-05-01T04:47:06.900Z,35.9588333,-117.6721667,4,0.93,ml,20,63,0.02077,0.14,ci,ci38475226,2020-05-01T16:13:30.120Z,"21km E of Little Lake, CA",earthquake,0.21,0.3,0.202,6,reviewed,ci,ci
2020-05-01T04:38:56.047Z,62.9016,-150.5525,89.6,1.6,ml,,,,0.38,ak,ak0205lu6cdd,2020-05-01T04:50:20.724Z,"68km NNW of Talkeetna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-05-01T04:30:23.460Z,53.8676667,-167.2631667,22.53,0.64,ml,5,322,0.2335,0.08,av,av70891044,2020-05-01T16:26:17.070Z,"47km W of Unalaska, Alaska",earthquake,1.08,1.75,0.255,5,reviewed,av,av
2020-05-01T04:28:34.650Z,35.8248333,-117.661,5.47,1.17,ml,23,64,0.05239,0.15,ci,ci38475218,2020-05-01T16:10:12.539Z,"23km N of Ridgecrest, CA",earthquake,0.19,0.57,0.131,14,reviewed,ci,ci
2020-05-01T04:26:19.466Z,39.1761,-119.6624,0,0.8,ml,4,129.05,0.049,0.136,nn,nn00724201,2020-05-02T02:08:42.208Z,"9km E of Carson City, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2020-05-01T04:09:01.688Z,44.3724,-115.1755,10,2.6,ml,,73,0.925,1.06,us,us70009823,2020-05-01T04:25:05.040Z,"70km ESE of Cascade, Idaho",earthquake,2.8,2,0.051,50,reviewed,us,us
2020-05-01T04:02:16.161Z,-4.598,153.3607,59.23,4.8,mww,,126,1.26,1.03,us,us70009822,2020-05-02T15:28:18.040Z,"39km ESE of Taron, Papua New Guinea",earthquake,7.4,6.5,0.098,10,reviewed,us,us
2020-05-01T03:58:57.880Z,58.249,-155.142,4.38,-0.61,ml,10,133,0.02383,0.14,av,av70891034,2020-05-01T16:15:11.940Z,"101km ESE of King Salmon, Alaska",earthquake,0.43,0.7,0.26,7,reviewed,av,av
2020-05-01T03:58:56.144Z,65.1935,-148.7429,14.5,1,ml,,,,0.28,ak,ak0205ltp6we,2020-05-01T04:08:52.305Z,"51km NW of Ester, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-01T03:57:29.937Z,63.2551,-151.3234,0,1.4,ml,,,,0.47,ak,ak0205ltox6m,2020-05-01T04:02:09.448Z,"119km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-01T03:56:17.450Z,58.2455,-155.1373333,4.68,-0.46,ml,11,136,0.02559,0.17,av,av62162686,2020-05-01T16:01:36.230Z,"101km ESE of King Salmon, Alaska",earthquake,0.63,0.55,0.199,11,reviewed,av,av
2020-05-01T03:52:26.460Z,38.803833,-122.7334976,1.34,0.72,md,13,143,0.02073,0.06,nc,nc73378775,2020-05-01T04:41:04.089Z,"2km SSW of Cobb, CA",earthquake,0.38,0.74,0.04,3,automatic,nc,nc
2020-05-01T03:47:33.172Z,61.9213,-147.6956,29.1,1.6,ml,,,,0.84,ak,ak0205ltms9x,2020-05-01T03:52:46.620Z,"62km ENE of Sutton-Alpine, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-05-01T03:45:24.810Z,38.8261681,-122.8131638,1.88,1.12,md,16,53,0.003673,0.01,nc,nc73378765,2020-05-01T06:18:02.962Z,"7km NW of The Geysers, CA",earthquake,0.23,0.6,,1,automatic,nc,nc
2020-05-01T03:45:11.550Z,38.8261681,-122.8134995,1.99,0.56,md,10,70,0.003851,0.01,nc,nc73378760,2020-05-01T05:51:03.790Z,"7km NW of The Geysers, CA",earthquake,0.35,0.98,,1,automatic,nc,nc
2020-05-01T03:15:28.450Z,36.3941667,-116.5433333,3.69,1.39,ml,13,133,0.2058,0.17,ci,ci38475210,2020-05-02T00:26:59.149Z,"28km ESE of Furnace Creek, CA",earthquake,0.33,1.21,0.116,9,reviewed,ci,ci
2020-05-01T03:12:15.000Z,35.911,-117.6765,4.61,0.83,ml,16,78,0.04249,0.08,ci,ci38475202,2020-05-01T15:11:42.917Z,"21km E of Little Lake, CA",earthquake,0.14,0.3,0.08,7,reviewed,ci,ci
2020-05-01T03:07:24.880Z,33.4828333,-116.813,6.89,0.5,ml,18,73,0.0313,0.18,ci,ci38475194,2020-05-01T13:13:53.213Z,"7km NE of Aguanga, CA",earthquake,0.3,0.82,0.108,13,reviewed,ci,ci
2020-05-01T02:55:42.050Z,38.7584991,-122.7163315,1.38,0.55,md,8,118,0.007349,0.02,nc,nc73378745,2020-05-01T03:14:03.206Z,"3km SW of Anderson Springs, CA",earthquake,0.38,0.44,0.05,2,automatic,nc,nc
2020-05-01T02:50:30.200Z,33.5006667,-116.5033333,9.95,0.63,ml,25,58,0.06121,0.14,ci,ci38475186,2020-05-01T13:14:04.077Z,"17km ESE of Anza, CA",earthquake,0.22,0.49,0.107,19,reviewed,ci,ci
2020-05-01T02:36:52.330Z,35.8226667,-117.659,5.93,0.94,ml,13,75,0.05045,0.13,ci,ci38475170,2020-05-01T13:14:03.077Z,"22km N of Ridgecrest, CA",earthquake,0.3,0.79,0.125,9,reviewed,ci,ci
2020-05-01T02:36:47.148Z,59.4873,-152.6712,71.9,1.8,ml,,,,0.54,ak,ak0205lsz0vb,2020-05-01T02:43:13.133Z,"57km SW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-05-01T02:36:24.740Z,36.0166667,-117.3558333,0.18,1.06,ml,13,133,0.2152,0.13,ci,ci38475162,2020-05-01T13:14:21.078Z,"28km N of Searles Valley, CA",earthquake,0.44,31.61,0.208,10,reviewed,ci,ci
2020-05-01T02:33:45.310Z,35.8268333,-117.6485,6.88,0.49,ml,12,86,0.04289,0.16,ci,ci38475178,2020-05-01T04:59:08.212Z,"23km WNW of Searles Valley, CA",earthquake,0.37,0.64,0.145,4,reviewed,ci,ci
2020-05-01T02:27:40.590Z,35.6101667,-117.4073333,5.68,1.39,ml,14,79,0.09191,0.23,ci,ci38475154,2020-05-01T13:14:50.081Z,"17km S of Trona, CA",earthquake,0.59,1.83,0.176,19,reviewed,ci,ci
2020-05-01T02:24:46.530Z,33.5013333,-116.5051667,10.08,0.61,ml,25,58,0.06003,0.16,ci,ci38475146,2020-05-01T13:15:08.084Z,"17km ESE of Anza, CA",earthquake,0.26,0.47,0.164,17,reviewed,ci,ci
2020-05-01T02:20:52.769Z,55.4357,-159.6935,52.49,2.8,ml,,114,0.455,0.58,us,us7000981e,2020-05-01T02:57:57.040Z,"52km ENE of Sand Point, Alaska",earthquake,3.9,7,0.066,30,reviewed,us,us
2020-05-01T02:19:33.110Z,33.4813333,-116.8091667,5.99,0.4,ml,16,77,0.03182,0.18,ci,ci38475138,2020-05-01T13:15:09.084Z,"7km NE of Aguanga, CA",earthquake,0.44,1.46,0.122,13,reviewed,ci,ci
2020-05-01T02:14:46.150Z,17.928,-66.916,11,2.54,md,18,212,0.0598,0.2,pr,pr2020122003,2020-05-01T02:55:05.347Z,"4km S of Guanica, Puerto Rico",earthquake,0.63,0.53,0.19,12,reviewed,pr,pr
2020-05-01T02:14:23.000Z,37.5508333,-112.4596667,2.45,1.76,ml,14,109,0.1593,0.23,uu,uu60383032,2020-05-01T14:05:34.470Z,"30km S of Panguitch, Utah",earthquake,0.69,2.36,0.134,3,reviewed,uu,uu
2020-05-01T02:11:53.330Z,35.6853333,-117.4763333,12.5,1.21,ml,10,169,0.1632,0.17,ci,ci38475130,2020-05-01T13:15:25.084Z,"11km SW of Searles Valley, CA",earthquake,0.69,1.49,0.154,13,reviewed,ci,ci
2020-05-01T02:07:40.414Z,37.2993,-115.9877,5.6,0.4,ml,17,300.23,0.113,0.1711,nn,nn00724143,2020-05-01T16:57:37.792Z,"73km W of Alamo, Nevada",earthquake,,3.2,0.21,7,reviewed,nn,nn
2020-05-01T02:06:48.980Z,58.2798333,-154.9846667,-0.14,-1.04,ml,4,209,0.04465,0.01,av,av70891029,2020-05-01T15:57:32.260Z,"101km NW of Larsen Bay, Alaska",earthquake,0.57,3.32,0.275,3,reviewed,av,av
2020-05-01T01:55:06.730Z,36.4275,-97.30983333,5,1.39,ml,71,40,0,0.28,ok,ok2020infr,2020-05-01T14:06:08.093Z,"15km N of Perry, Oklahoma",earthquake,,0.7,0.25,29,reviewed,ok,ok
2020-05-01T01:42:20.517Z,59.3633,-153.0157,81,1.4,ml,,,,0.15,ak,ak0205lsetid,2020-05-01T01:46:31.024Z,"81km SW of Anchor Point, Alaska",earthquake,,1.2,,,automatic,ak,ak
2020-05-01T01:37:22.000Z,17.8875,-66.8473,13,2.75,md,20,223,0.0932,0.25,pr,pr2020122002,2020-05-01T01:54:26.792Z,"10km SSE of Maria Antonia, Puerto Rico",earthquake,0.87,0.52,0.28,11,reviewed,pr,pr
2020-05-01T01:35:51.730Z,44.4306667,-110.8525,3.96,1.53,ml,23,73,0.02386,0.16,uu,uu60383022,2020-05-01T13:52:09.580Z,"3km SSW of Old Faithful Geyser, Wyoming",earthquake,0.41,0.69,0.317,2,reviewed,uu,uu
2020-05-01T01:16:14.764Z,62.7284,-149.2786,52.7,1.4,ml,,,,0.73,ak,ak0205ls98g2,2020-05-01T01:21:05.413Z,"62km NE of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-05-01T01:06:42.148Z,61.7183,-150.7635,5.3,1.4,ml,,,,0.5,ak,ak0205ls75ed,2020-05-01T01:11:12.460Z,"38km W of Willow, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-05-01T01:01:02.309Z,-24.034,-66.9969,168.16,4.8,mww,,42,1.528,1.03,us,us7000980f,2020-05-01T01:17:40.040Z,"71km WNW of San Antonio de los Cobres, Argentina",earthquake,8,6.4,0.061,26,reviewed,us,us
2020-05-01T01:00:20.290Z,33.9555,-116.7033333,12.63,1.11,ml,37,45,0.09473,0.17,ci,ci38475114,2020-05-01T13:15:44.088Z,"9km ENE of Cabazon, CA",earthquake,0.23,0.68,0.161,28,reviewed,ci,ci
2020-05-01T00:59:18.090Z,17.9706,-66.9218,13,2.4,md,9,194,0.1224,0.33,pr,pr2020122001,2020-05-01T01:18:46.407Z,"1km W of Guanica, Puerto Rico",earthquake,1.4,1.17,0.3,7,reviewed,pr,pr
2020-05-01T00:55:33.670Z,33.5486667,-116.6633333,10.7,0.94,ml,48,37,0.03273,0.14,ci,ci38475106,2020-05-01T15:01:41.847Z,"1km SE of Anza, CA",earthquake,0.13,0.2,0.157,25,reviewed,ci,ci
2020-05-01T00:49:50.900Z,33.8913333,-116.858,14.94,1.14,ml,40,50,0.07657,0.2,ci,ci38475098,2020-05-01T13:16:33.140Z,"4km SSE of Banning, CA",earthquake,0.27,0.64,0.215,27,reviewed,ci,ci
2020-05-01T00:44:36.160Z,58.2218333,-155.1971667,4.14,-0.89,ml,6,218,0.02174,0.07,av,av70891014,2020-05-01T15:44:56.780Z,"100km ESE of King Salmon, Alaska",earthquake,0.56,1.3,0.516,6,reviewed,av,av
2020-05-01T00:37:20.130Z,17.9546,-66.6148,5,3.02,md,22,185,0.0886,0.19,pr,pr2020122000,2020-05-01T01:53:56.239Z,"6km S of Ponce, Puerto Rico",earthquake,0.47,0.26,0.17,19,reviewed,pr,pr
2020-05-01T00:28:56.940Z,40.7295,-112.06,8.79,1.32,ml,31,38,0.01851,0.14,uu,uu60383007,2020-05-01T13:59:22.580Z,"4km ENE of Magna, Utah",earthquake,0.25,0.48,0.328,2,reviewed,uu,uu
2020-05-01T00:25:30.680Z,19.3368333,-155.1646667,5.17,1.57,md,40,89,0.04262,0.1,hv,hv71494762,2020-05-01T00:50:55.660Z,"12km SE of Volcano, Hawaii",earthquake,0.31,0.84,0.098,17,reviewed,hv,hv
2020-05-01T00:25:04.476Z,62.9156,-151.296,99.7,1.7,ml,,,,0.46,ak,ak0205lrpphj,2020-05-01T00:36:15.020Z,"89km NW of Talkeetna, Alaska",earthquake,,1,,,automatic,ak,ak
2020-05-01T00:20:31.820Z,35.879,-117.7173333,10,0.74,ml,17,64,0.08021,0.1,ci,ci38475082,2020-05-01T03:02:15.583Z,"18km ESE of Little Lake, CA",earthquake,0.18,0.43,0.133,5,reviewed,ci,ci
2020-05-01T00:09:08.410Z,32.9916667,-115.7673333,9.55,2.26,ml,63,42,0.05392,0.25,ci,ci38475066,2020-05-01T14:52:26.160Z,"14km WSW of Westmorland, CA",earthquake,0.18,0.51,0.156,73,reviewed,ci,ci
2020-05-01T00:06:23.770Z,47.7078333333333,-120.335333333333,3.14,2.87,ml,17,85,0.1034,0.06,uw,uw61618306,2020-05-03T00:18:31.090Z,"7km WNW of Entiat, Washington",earthquake,0.17,1.23,0.186725791346349,3,reviewed,uw,uw
2020-05-01T00:04:38.260Z,19.3306675,-155.1708374,4.12,1.7,ml,40,88,0.04855,0.17,hv,hv71494742,2020-05-01T00:10:11.040Z,"13km SSE of Volcano, Hawaii",earthquake,0.39,2.11,0.14,6,automatic,hv,hv
2020-05-01T00:04:35.010Z,35.8231667,-117.6558333,6.61,0.34,ml,14,69,0.04798,0.15,ci,ci38475042,2020-05-01T14:39:41.663Z,"23km N of Ridgecrest, CA",earthquake,0.26,0.59,0.106,4,reviewed,ci,ci
2020-05-01T00:02:06.877Z,63.9215,-148.7829,0,1.6,ml,,,,0.78,ak,ak0205lrks6y,2020-05-01T00:13:39.291Z,"11km NE of Healy, Alaska",earthquake,,0.4,,,automatic,ak,ak
